No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33860,2017,1,9,19,81.0,99.0,8.0,64.0,1400.0,24.0,-0.4,1013.0,-10.0,0.0,SW,3.2,Gucheng
33861,2017,1,9,20,87.0,89.0,7.0,70.0,1600.0,19.0,-1.175,1013.0,-9.8,0.0,SW,4.0,Gucheng
33862,2017,1,9,21,98.0,122.0,7.0,74.0,1700.0,15.0,-1.5,1013.0,-9.4,0.0,SW,3.4,Gucheng
33863,2017,1,9,22,107.0,148.0,7.0,84.0,1800.0,8.0,-1.86666666666667,1013.0,-9.3,0.0,SE,1.3,Gucheng
33864,2017,1,9,23,132.0,132.0,8.0,86.0,200.0,7.0,-2.375,1014.0,-9.5,0.0,NW,4.1,Gucheng
33865,2017,1,10,0,23.0,41.0,7.0,31.0,800.0,42.0,-0.1,1014.8,-12.7,0.0,NW,7.9,Gucheng
33866,2017,1,10,1,7.0,31.0,4.0,14.0,700.0,53.0,1.9,1015.66666666667,-16.1,0.0,NW,8.4,Gucheng
33867,2017,1,10,2,9.0,10.0,4.0,15.0,600.0,50.0,0.675,1016.75,-16.9,0.0,NW,6.5,Gucheng
33868,2017,1,10,3,3.0,6.0,2.0,10.0,600.0,55.0,-0.32,1017.6,-18.0,0.0,NW,6.1,Gucheng
33869,2017,1,10,4,3.0,8.0,2.0,10.0,600.0,55.0,-1.15,1018.25,-18.3,0.0,NW,5.3,Gucheng
33870,2017,1,10,5,4.0,6.0,3.0,12.0,600.0,51.0,-1.5,1019.0,-18.6,0.0,NW,3.6,Gucheng
33871,2017,1,10,6,5.0,6.0,2.0,11.0,600.0,52.0,-1.76,1019.0,-18.4,0.0,NW,3.5,Gucheng
33872,2017,1,10,7,7.0,24.0,2.0,12.0,600.0,52.0,-1.74285714285714,1019.0,-18.7,0.0,NW,4.3,Gucheng
33873,2017,1,10,8,6.0,14.0,2.0,15.0,600.0,50.0,-1.74285714285714,1019.0,-18.7,0.0,NW,2.7,Gucheng
33874,2017,1,10,9,6.0,10.0,3.0,18.0,700.0,48.0,-1.16,1020.8,-19.4,0.0,NW,7.0,Gucheng
33875,2017,1,10,10,6.0,6.0,3.0,21.0,700.0,47.0,-0.1,1021.0,-19.9,0.0,NW,6.5,Gucheng
33876,2017,1,10,11,6.0,38.0,2.0,18.0,800.0,51.0,1.075,1021.0,-20.2,0.0,NW,7.9,Gucheng
33877,2017,1,10,12,8.0,32.0,2.0,14.0,600.0,54.0,2.3,1020.0,-20.2,0.0,NW,7.0,Gucheng
33878,2017,1,10,13,8.0,48.0,2.0,12.0,600.0,56.0,3.25,1019.0,-20.8,0.0,NW,6.7,Gucheng
33879,2017,1,10,14,11.0,26.0,3.0,16.0,700.0,54.0,3.8,1018.0,-20.5,0.0,SW,2.9,Gucheng
33880,2017,1,10,15,8.0,17.0,3.0,18.0,700.0,52.0,3.89,1018.0,-15.6,0.0,SW,2.7,Gucheng
33881,2017,1,10,16,9.0,13.0,3.0,19.0,700.0,53.0,3.1,1018.0,-13.5,0.0,SW,3.7,Gucheng
33882,2017,1,10,17,44.0,138.0,14.0,43.0,1100.0,41.0,1.85,1018.0,-13.3,0.0,SW,3.7,Gucheng
33883,2017,1,10,18,86.0,129.0,23.0,64.0,1400.0,28.0,1.85,1018.0,-13.3,0.0,SW,1.9,Gucheng
33884,2017,1,10,19,118.0,189.0,23.0,82.0,1700.0,18.0,-0.1,1019.0,-11.8,0.0,SW,2.3,Gucheng
33885,2017,1,10,20,124.0,174.0,21.0,88.0,1800.0,14.0,-0.975,1019.0,-11.2,0.0,SW,1.3,Gucheng
33886,2017,1,10,21,124.0,165.0,23.0,87.0,1800.0,12.0,-2.475,1019.0,-10.5,0.0,SW,2.5,Gucheng
33887,2017,1,10,22,130.0,182.0,22.0,93.0,1800.0,7.0,-2.78,1019.0,-10.8,0.0,SW,0.9,Gucheng
33888,2017,1,10,23,96.0,103.0,20.0,88.0,1900.0,4.0,-3.93333333333333,1019.0,-10.5,0.0,SW,1.4,Gucheng
33889,2017,1,11,0,47.0,61.0,18.0,77.0,1800.0,3.0,-4.5,1019.0,-12.8,0.0,NW,1.4,Gucheng
33890,2017,1,11,1,35.0,70.0,15.0,74.0,1500.0,3.0,-4.75,1019.0,-11.1,0.0,SW,2.0,Gucheng
33891,2017,1,11,2,29.0,51.0,10.0,71.0,1300.0,4.0,-4.9,1018.0,-12.3,0.0,NW,2.1,Gucheng
33892,2017,1,11,3,19.0,19.0,8.0,51.0,100.0,15.0,-4.8,1018.0,-13.7,0.0,NW,1.9,Gucheng
33893,2017,1,11,4,23.0,23.0,8.0,42.0,100.0,20.0,-5.525,1017.5,-12.4,0.0,NW,1.3,Gucheng
33894,2017,1,11,5,22.0,27.0,8.0,47.0,1100.0,15.0,-6.53333333333333,1016.66666666667,-12.2,0.0,NW,2.4,Gucheng
33895,2017,1,11,6,24.0,31.0,8.0,54.0,1100.0,11.0,-6.35,1016.0,-12.1,0.0,NW,2.7,Gucheng
33896,2017,1,11,7,24.0,49.0,9.0,61.0,1300.0,6.0,-6.225,1016.0,-12.2,0.0,NW,1.7,Gucheng
33897,2017,1,11,8,33.0,96.0,12.0,69.0,2100.0,4.0,-6.125,1016.0,-13.4,0.0,NW,2.3,Gucheng
33898,2017,1,11,9,37.0,107.0,12.0,66.0,1800.0,6.0,-5.7,1016.0,-12.8,0.0,NW,1.7,Gucheng
33899,2017,1,11,10,62.0,121.0,30.0,90.0,3100.0,7.0,-3.275,1016.0,-14.2,0.0,NW,1.2,Gucheng
33900,2017,1,11,11,71.0,114.0,33.0,102.0,3500.0,9.0,0.26,1016.0,-13.7,0.0,SE,2.0,Gucheng
33901,2017,1,11,12,85.0,158.0,31.0,110.0,3300.0,10.0,2.2,1015.0,-13.2,0.0,SE,1.3,Gucheng
33902,2017,1,11,13,99.0,129.0,29.0,100.0,2400.0,18.0,4.4,1013.6,-12.8,0.0,SE,2.5,Gucheng
33903,2017,1,11,14,76.0,96.0,21.0,86.0,1600.0,33.0,6.0,1012.5,-13.4,0.0,SW,3.2,Gucheng
33904,2017,1,11,15,83.0,130.0,52.0,82.0,1600.0,37.0,6.225,1012.0,-12.8,0.0,SW,3.0,Gucheng
33905,2017,1,11,16,93.0,114.0,87.0,94.0,1700.0,28.0,6.125,1012.0,-13.2,0.0,SW,2.2,Gucheng
33906,2017,1,11,17,82.0,112.0,54.0,92.0,1600.0,16.0,5.33333333333333,1012.0,-14.0,0.0,SW,2.7,Gucheng
33907,2017,1,11,18,87.0,158.0,31.0,101.0,1700.0,8.0,3.525,1012.0,-13.8,0.0,SW,1.0,Gucheng
33908,2017,1,11,19,96.0,181.0,28.0,118.0,2000.0,9.0,0.95,1012.75,-12.6,0.0,NW,1.3,Gucheng
33909,2017,1,11,20,114.0,228.0,29.0,107.0,2500.0,15.0,-0.525,1013.0,-11.7,0.0,N,0.3,Gucheng
33910,2017,1,11,21,51.0,78.0,22.0,90.0,1500.0,11.0,-0.1,1013.0,-12.8,0.0,NW,4.6,Gucheng
33911,2017,1,11,22,34.0,51.0,22.0,56.0,1000.0,31.0,3.775,1013.0,-14.9,0.0,NW,2.9,Gucheng
33912,2017,1,11,23,29.0,32.0,21.0,35.0,900.0,43.0,3.5,1014.0,-14.1,0.0,NW,3.0,Gucheng
33913,2017,1,12,0,27.0,38.0,17.0,32.0,1000.0,48.0,0.94,1013.2,-12.9,0.0,NW,3.0,Gucheng
33914,2017,1,12,1,29.0,32.0,19.0,44.0,1000.0,35.0,-0.55,1013.0,-12.7,0.0,NW,2.4,Gucheng
33915,2017,1,12,2,31.0,24.0,17.0,25.0,900.0,51.0,-0.0333333333333333,1013.0,-13.4,0.0,NW,2.5,Gucheng
33916,2017,1,12,3,30.0,32.0,9.0,41.0,900.0,45.0,1.1,1013.0,-13.6,0.0,NW,5.0,Gucheng
33917,2017,1,12,4,22.0,26.0,18.0,32.0,900.0,41.0,1.325,1013.0,-13.3,0.0,NW,4.0,Gucheng
33918,2017,1,12,5,16.0,29.0,20.0,24.0,800.0,55.0,1.86666666666667,1012.0,-13.6,0.0,NW,4.5,Gucheng
33919,2017,1,12,6,17.0,29.0,19.0,26.0,800.0,49.0,1.84,1012.0,-13.6,0.0,NW,5.1,Gucheng
33920,2017,1,12,7,27.0,57.0,16.0,29.0,900.0,40.0,1.8,1012.0,-14.0,0.0,NW,5.2,Gucheng
33921,2017,1,12,8,17.0,40.0,20.0,47.0,900.0,41.0,1.65,1012.0,-13.9,0.0,NW,3.1,Gucheng
33922,2017,1,12,9,20.0,58.0,20.0,43.0,900.0,36.0,1.36,1012.4,-13.4,0.0,SE,2.5,Gucheng
33923,2017,1,12,10,21.0,61.0,11.0,31.0,900.0,44.0,3.3,1013.0,-13.7,0.0,SE,1.8,Gucheng
33924,2017,1,12,11,31.0,83.0,20.0,36.0,1100.0,39.0,3.775,1012.25,-13.0,0.0,SW,3.5,Gucheng
33925,2017,1,12,12,82.0,115.0,35.0,54.0,1500.0,51.0,3.975,1011.5,-12.6,0.0,SW,3.6,Gucheng
33926,2017,1,12,13,100.0,124.0,40.0,83.0,2000.0,31.0,4.175,1010.25,-12.2,0.0,SW,3.4,Gucheng
33927,2017,1,12,14,106.0,136.0,42.0,73.0,2100.0,47.0,4.6,1009.0,-12.2,0.0,SW,4.4,Gucheng
33928,2017,1,12,15,112.0,133.0,34.0,66.0,2000.0,46.0,4.825,1008.0,-11.8,0.0,SW,3.1,Gucheng
33929,2017,1,12,16,101.0,129.0,33.0,68.0,1900.0,47.0,4.7,1008.0,-12.2,0.0,SW,3.9,Gucheng
33930,2017,1,12,17,111.0,153.0,28.0,80.0,2000.0,37.0,4.075,1007.5,-12.0,0.0,SW,2.3,Gucheng
33931,2017,1,12,18,138.0,184.0,33.0,95.0,2200.0,20.0,2.725,1007.5,-11.6,0.0,SW,3.0,Gucheng
33932,2017,1,12,19,162.0,208.0,38.0,113.0,2300.0,22.0,1.825,1008.0,-11.4,0.0,SW,1.9,Gucheng
33933,2017,1,12,20,149.0,224.0,26.0,116.0,2700.0,7.0,0.65,1008.0,-10.4,0.0,NW,2.0,Gucheng
33934,2017,1,12,21,106.0,106.0,23.0,81.0,1900.0,33.0,-0.375,1009.0,-10.7,0.0,NW,3.2,Gucheng
33935,2017,1,12,22,11.0,39.0,11.0,27.0,700.0,64.0,2.675,1009.25,-13.3,0.0,NW,3.4,Gucheng
33936,2017,1,12,23,14.0,56.0,2.0,12.0,700.0,62.0,2.65,1010.0,-14.5,0.0,NW,3.5,Gucheng
33937,2017,1,13,0,20.0,28.0,12.0,14.0,700.0,69.0,2.0,1010.5,-14.8,0.0,NW,4.7,Gucheng
33938,2017,1,13,1,18.0,18.0,12.0,9.0,700.0,57.0,1.2,1011.0,-15.1,0.0,NW,4.6,Gucheng
33939,2017,1,13,2,16.0,31.0,9.0,16.0,600.0,58.0,0.475,1011.5,-15.5,0.0,NW,2.9,Gucheng
33940,2017,1,13,3,4.0,50.0,10.0,10.0,700.0,57.0,0.15,1012.0,-17.0,0.0,NW,6.3,Gucheng
33941,2017,1,13,4,17.0,17.0,10.0,23.0,800.0,50.0,-0.725,1012.0,-17.0,0.0,NW,1.9,Gucheng
33942,2017,1,13,5,14.0,30.0,12.0,17.0,700.0,58.0,-2.0,1013.0,-17.2,0.0,NW,2.3,Gucheng
33943,2017,1,13,6,19.0,25.0,11.0,17.0,800.0,60.0,-2.35,1013.0,-17.4,0.0,NW,5.9,Gucheng
33944,2017,1,13,7,18.0,23.0,16.0,31.0,800.0,56.0,-1.5,1013.5,-18.8,0.0,NW,7.9,Gucheng
33945,2017,1,13,8,19.0,19.0,7.0,47.0,1000.0,42.0,-1.575,1014.0,-18.6,0.0,NW,1.8,Gucheng
33946,2017,1,13,9,8.0,25.0,11.0,31.0,900.0,54.0,-1.85,1015.0,-18.4,0.0,NE,2.1,Gucheng
33947,2017,1,13,10,13.0,21.0,19.0,26.0,900.0,43.0,-0.825,1016.0,-18.3,0.0,NE,1.5,Gucheng
33948,2017,1,13,11,11.0,31.0,3.0,2.0,900.0,52.0,0.56,1016.0,-19.3,0.0,NW,3.4,Gucheng
33949,2017,1,13,12,10.0,10.0,6.0,23.0,900.0,52.0,1.725,1016.0,-20.3,0.0,NW,4.3,Gucheng
33950,2017,1,13,13,14.0,14.0,6.0,17.0,300.0,62.0,2.2,1015.25,-20.9,0.0,NW,8.1,Gucheng
33951,2017,1,13,14,7.0,8.0,7.0,23.0,300.0,68.0,2.6,1015.0,-22.7,0.0,NW,8.2,Gucheng
33952,2017,1,13,15,11.0,22.0,2.0,12.0,300.0,56.0,2.825,1015.0,-23.9,0.0,NW,5.6,Gucheng
33953,2017,1,13,16,7.0,25.0,10.0,23.0,300.0,59.0,2.96666666666667,1015.0,-24.4,0.0,NW,5.5,Gucheng
33954,2017,1,13,17,13.0,28.0,13.0,25.0,300.0,58.0,2.5,1016.0,-24.8,0.0,NW,5.5,Gucheng
33955,2017,1,13,18,14.0,26.0,8.0,29.0,400.0,51.0,1.32,1016.0,-25.2,0.0,NW,5.7,Gucheng
33956,2017,1,13,19,18.0,31.0,12.0,28.0,400.0,54.0,0.833333333333333,1016.66666666667,-25.4,0.0,NW,2.9,Gucheng
33957,2017,1,13,20,21.0,23.0,4.0,37.0,400.0,49.0,-0.15,1017.0,-24.7,0.0,NW,3.3,Gucheng
33958,2017,1,13,21,18.0,24.0,9.0,31.0,400.0,56.0,-0.775,1017.75,-25.0,0.0,NW,4.2,Gucheng
33959,2017,1,13,22,19.0,29.0,9.0,22.0,400.0,51.0,-1.3,1018.0,-24.7,0.0,NW,4.4,Gucheng
33960,2017,1,13,23,14.0,38.0,14.0,41.0,600.0,34.0,-1.625,1018.75,-24.2,0.0,NW,3.5,Gucheng
33961,2017,1,14,0,14.0,32.0,18.0,36.0,500.0,47.0,-1.76,1019.0,-24.5,0.0,NW,2.5,Gucheng
33962,2017,1,14,1,20.0,38.0,10.0,46.0,700.0,28.0,-2.2,1019.0,-24.3,0.0,NE,1.6,Gucheng
33963,2017,1,14,2,11.0,30.0,15.0,53.0,700.0,38.0,-3.74,1019.6,-22.1,0.0,SE,1.6,Gucheng
33964,2017,1,14,3,12.0,28.0,12.0,57.0,900.0,15.0,-4.875,1020.5,-21.2,0.0,N,0.2,Gucheng
33965,2017,1,14,4,12.0,32.0,18.0,81.0,1400.0,12.0,-4.825,1021.0,-21.4,0.0,NE,2.1,Gucheng
33966,2017,1,14,5,17.0,32.0,23.0,80.0,1300.0,18.0,-3.66666666666667,1021.0,-22.0,0.0,NE,0.8,Gucheng
33967,2017,1,14,6,12.0,37.0,18.0,69.0,1100.0,19.0,-5.425,1021.0,-20.1,0.0,NW,1.6,Gucheng
33968,2017,1,14,7,24.0,39.0,25.0,82.0,1300.0,13.0,-7.175,1021.0,-19.7,0.0,NW,3.2,Gucheng
33969,2017,1,14,8,23.0,49.0,27.0,88.0,1400.0,15.0,-6.975,1021.5,-20.8,0.0,SW,0.8,Gucheng
33970,2017,1,14,9,25.0,70.0,39.0,78.0,1700.0,8.0,-5.9,1022.4,-20.7,0.0,NW,1.0,Gucheng
33971,2017,1,14,10,28.0,45.0,22.0,55.0,1000.0,34.0,-2.8,1023.0,-20.9,0.0,NE,0.9,Gucheng
33972,2017,1,14,11,30.0,29.0,16.0,45.0,800.0,33.0,-0.86,1023.0,-21.9,0.0,NE,3.0,Gucheng
33973,2017,1,14,12,23.0,64.0,22.0,42.0,900.0,32.0,-0.05,1023.0,-22.4,0.0,SE,2.2,Gucheng
33974,2017,1,14,13,36.0,41.0,22.0,54.0,900.0,43.0,1.175,1021.75,-22.1,0.0,SE,1.5,Gucheng
33975,2017,1,14,14,28.0,28.0,8.0,50.0,700.0,35.0,1.7,1021.0,-22.4,0.0,SE,2.2,Gucheng
33976,2017,1,14,15,28.0,46.0,17.0,54.0,700.0,37.0,2.0,1021.25,-23.2,0.0,SE,1.1,Gucheng
33977,2017,1,14,16,30.0,32.0,13.0,56.0,600.0,30.0,2.275,1022.0,-23.4,0.0,SE,1.5,Gucheng
33978,2017,1,14,17,17.0,43.0,16.0,63.0,600.0,37.0,1.66666666666667,1022.0,-23.6,0.0,SW,1.9,Gucheng
33979,2017,1,14,18,33.0,71.0,7.0,73.0,700.0,25.0,0.225,1022.25,-22.5,0.0,SE,1.6,Gucheng
33980,2017,1,14,19,35.0,81.0,19.0,86.0,900.0,5.0,-1.45,1023.0,-21.1,0.0,SW,1.7,Gucheng
33981,2017,1,14,20,48.0,105.0,27.0,94.0,1200.0,12.0,-2.8,1023.25,-19.9,0.0,SW,0.9,Gucheng
33982,2017,1,14,21,60.0,104.0,29.0,94.0,1800.0,3.0,-4.05,1024.0,-18.6,0.0,N,0.0,Gucheng
33983,2017,1,14,22,48.0,113.0,20.0,83.0,1600.0,10.0,-4.425,1024.75,-15.3,0.0,SE,1.1,Gucheng
33984,2017,1,14,23,62.0,120.0,21.0,90.0,1600.0,13.0,-4.02,1025.8,-12.8,0.0,SE,0.7,Gucheng
33985,2017,1,15,0,54.0,96.0,17.0,76.0,1100.0,12.0,-4.1,1026.0,-10.6,0.0,SE,1.9,Gucheng
33986,2017,1,15,1,49.0,71.0,13.0,54.0,800.0,19.0,-3.96666666666667,1026.0,-9.5,0.0,SE,1.3,Gucheng
33987,2017,1,15,2,38.0,75.0,17.0,60.0,1000.0,21.0,-4.38,1026.0,-9.5,0.0,SE,1.1,Gucheng
33988,2017,1,15,3,35.0,62.0,9.0,44.0,900.0,27.0,-4.85,1026.0,-9.2,0.0,SE,1.1,Gucheng
33989,2017,1,15,4,39.0,45.0,21.0,48.0,700.0,29.0,-4.525,1026.0,-9.3,0.0,SE,2.5,Gucheng
33990,2017,1,15,5,33.0,43.0,23.0,48.0,600.0,26.0,-3.75,1025.0,-9.3,0.0,SE,2.5,Gucheng
33991,2017,1,15,6,42.0,41.0,17.0,45.0,700.0,29.0,-3.825,1025.0,-9.3,0.0,SW,2.6,Gucheng
33992,2017,1,15,7,30.0,45.0,24.0,49.0,700.0,20.0,-3.96666666666667,1025.0,-9.4,0.0,SE,1.8,Gucheng
33993,2017,1,15,8,34.0,44.0,20.0,37.0,700.0,20.0,-4.075,1024.25,-9.2,0.0,SE,1.3,Gucheng
33994,2017,1,15,9,42.0,56.0,22.0,48.0,700.0,15.0,-4.05,1024.0,-9.1,0.0,SW,2.2,Gucheng
33995,2017,1,15,10,35.0,59.0,24.0,54.0,800.0,19.0,-3.925,1024.0,-9.2,0.0,SW,1.9,Gucheng
33996,2017,1,15,11,51.0,65.0,25.0,42.0,800.0,20.0,-3.76,1024.0,-9.0,0.0,SW,3.1,Gucheng
33997,2017,1,15,12,55.0,72.0,21.0,41.0,800.0,24.0,-3.075,1022.75,-8.8,0.0,SE,2.1,Gucheng
33998,2017,1,15,13,70.0,93.0,29.0,37.0,800.0,35.0,-2.4,1021.25,-9.4,0.0,SE,2.8,Gucheng
33999,2017,1,15,14,76.0,98.0,33.0,30.0,800.0,41.0,-2.2,1020.25,-9.5,0.0,SW,1.7,Gucheng
34000,2017,1,15,15,85.0,104.0,22.0,42.0,900.0,37.0,-1.8,1020.0,-9.4,0.0,SE,1.7,Gucheng
34001,2017,1,15,16,81.0,110.0,27.0,40.0,900.0,26.0,-1.94,1020.0,-9.4,0.0,SE,1.6,Gucheng
34002,2017,1,15,17,84.0,102.0,21.0,57.0,900.0,31.0,-2.33333333333333,1020.0,-9.3,0.0,SE,1.0,Gucheng
34003,2017,1,15,18,90.0,112.0,22.0,62.0,900.0,19.0,-3.08,1020.0,-9.3,0.0,N,0.0,Gucheng
34004,2017,1,15,19,95.0,121.0,31.0,75.0,1200.0,17.0,-3.93333333333333,1020.0,-9.4,0.0,SW,0.9,Gucheng
34005,2017,1,15,20,89.0,108.0,21.0,80.0,1500.0,13.0,-4.975,1020.25,-9.1,0.0,NW,1.9,Gucheng
34006,2017,1,15,21,75.0,99.0,16.0,80.0,1400.0,12.0,-4.775,1021.0,-9.0,0.0,NW,2.1,Gucheng
34007,2017,1,15,22,74.0,93.0,15.0,81.0,1500.0,7.0,-4.25,1021.0,-8.9,0.0,NW,2.2,Gucheng
34008,2017,1,15,23,86.0,103.0,19.0,80.0,1500.0,2.0,-3.825,1021.0,-8.7,0.0,NW,1.9,Gucheng
34009,2017,1,16,0,86.0,97.0,21.0,78.0,1500.0,9.0,-3.34,1021.0,-8.4,0.0,NW,2.1,Gucheng
34010,2017,1,16,1,80.0,98.0,13.0,81.0,1400.0,12.0,-3.13333333333333,1021.0,-8.2,0.0,NW,1.4,Gucheng
34011,2017,1,16,2,90.0,110.0,14.0,81.0,1500.0,10.0,-3.26,1021.0,-8.1,0.0,SW,1.3,Gucheng
34012,2017,1,16,3,91.0,113.0,20.0,79.0,1700.0,2.0,-3.3,1021.0,-7.9,0.0,NW,1.2,Gucheng
34013,2017,1,16,4,94.0,107.0,22.0,79.0,1700.0,13.0,-3.16666666666667,1020.33333333333,-8.0,0.0,NW,1.6,Gucheng
34014,2017,1,16,5,94.0,118.0,19.0,81.0,1800.0,2.0,-3.125,1020.0,-8.2,0.0,NW,1.8,Gucheng
34015,2017,1,16,6,101.0,122.0,20.0,80.0,1800.0,13.0,-2.98,1020.4,-8.1,0.0,NW,2.0,Gucheng
34016,2017,1,16,7,103.0,131.0,20.0,82.0,1900.0,13.0,-2.93333333333333,1021.0,-8.3,0.0,NE,1.8,Gucheng
34017,2017,1,16,8,104.0,117.0,26.0,76.0,2200.0,7.0,-2.84,1021.6,-8.0,0.0,NW,1.7,Gucheng
34018,2017,1,16,9,100.0,126.0,33.0,70.0,2100.0,13.0,-2.83333333333333,1022.0,-7.9,0.0,N,0.3,Gucheng
34019,2017,1,16,10,92.0,140.0,29.0,77.0,2200.0,11.0,-2.6,1022.75,-7.9,0.0,SE,1.9,Gucheng
34020,2017,1,16,11,103.0,133.0,36.0,78.0,2300.0,4.0,-2.22,1023.0,-7.6,0.0,NE,0.9,Gucheng
34021,2017,1,16,12,114.0,137.0,35.0,85.0,2300.0,12.0,-1.625,1022.25,-6.8,0.0,SE,1.1,Gucheng
34022,2017,1,16,13,111.0,132.0,32.0,83.0,2100.0,16.0,-1.43333333333333,1021.0,-7.0,0.0,NW,0.9,Gucheng
34023,2017,1,16,14,122.0,138.0,25.0,81.0,1900.0,16.0,-0.96,1020.6,-7.2,0.0,NE,1.0,Gucheng
34024,2017,1,16,15,133.0,160.0,26.0,80.0,1900.0,5.0,-0.875,1020.0,-7.1,0.0,NE,1.1,Gucheng
34025,2017,1,16,16,134.0,150.0,17.0,78.0,2000.0,11.0,-0.966666666666667,1020.0,-6.7,0.0,NE,1.7,Gucheng
34026,2017,1,16,17,134.0,156.0,17.0,87.0,1900.0,13.0,-1.225,1020.25,-6.7,0.0,NE,2.4,Gucheng
34027,2017,1,16,18,119.0,140.0,22.0,81.0,1900.0,9.0,-1.5,1021.0,-6.6,0.0,NE,0.9,Gucheng
34028,2017,1,16,19,126.0,139.0,30.0,82.0,1900.0,9.0,-1.7,1021.5,-6.4,0.0,NW,1.7,Gucheng
34029,2017,1,16,20,132.0,148.0,20.0,94.0,2000.0,1.0,-1.85,1022.0,-6.5,0.0,SW,0.6,Gucheng
34030,2017,1,16,21,134.0,144.0,29.0,83.0,2100.0,12.0,-1.95,1022.0,-6.4,0.0,SE,0.8,Gucheng
34031,2017,1,16,22,141.0,162.0,24.0,94.0,2400.0,10.0,-2.075,1022.0,-6.4,0.0,SE,1.2,Gucheng
34032,2017,1,16,23,129.0,124.0,33.0,83.0,2500.0,9.0,-2.1,1022.0,-6.5,0.0,SW,1.2,Gucheng
34033,2017,1,17,0,130.0,137.0,37.0,88.0,2600.0,13.0,-2.04,1022.0,-6.6,0.0,SW,0.8,Gucheng
34034,2017,1,17,1,132.0,142.0,36.0,81.0,2700.0,7.0,-2.2,1021.0,-6.5,0.0,SE,1.5,Gucheng
34035,2017,1,17,2,129.0,134.0,31.0,87.0,2700.0,10.0,-2.2,1021.0,-6.3,0.0,NW,1.1,Gucheng
34036,2017,1,17,3,129.0,148.0,25.0,92.0,2700.0,13.0,-2.3,1021.0,-6.2,0.0,SW,1.2,Gucheng
34037,2017,1,17,4,139.0,151.0,33.0,90.0,2900.0,7.0,-2.425,1020.0,-6.3,0.0,N,0.0,Gucheng
34038,2017,1,17,5,144.0,146.0,36.0,92.0,2800.0,7.0,-2.46666666666667,1020.0,-6.1,0.0,SW,1.0,Gucheng
34039,2017,1,17,6,147.0,155.0,39.0,80.0,2700.0,13.0,-2.5,1019.8,-6.2,0.0,N,0.0,Gucheng
34040,2017,1,17,7,144.0,160.0,28.0,88.0,3000.0,10.0,-2.425,1020.0,-6.5,0.0,NW,2.0,Gucheng
34041,2017,1,17,8,139.0,164.0,33.0,86.0,2900.0,13.0,-2.275,1020.0,-6.5,0.0,NW,2.3,Gucheng
34042,2017,1,17,9,147.0,158.0,28.0,88.0,2800.0,2.0,-2.13333333333333,1020.0,-6.8,0.0,NW,1.3,Gucheng
34043,2017,1,17,10,141.0,159.0,38.0,72.0,2300.0,14.0,-1.725,1020.75,-7.5,0.0,NW,3.9,Gucheng
34044,2017,1,17,11,140.0,157.0,37.0,70.0,2100.0,7.0,-1.14,1021.0,-8.7,0.0,NW,2.0,Gucheng
34045,2017,1,17,12,146.0,158.0,38.0,62.0,1700.0,25.0,-0.166666666666667,1020.0,-9.0,0.0,NE,1.3,Gucheng
34046,2017,1,17,13,158.0,156.0,42.0,47.0,1500.0,39.0,0.54,1019.2,-9.1,0.0,NE,1.3,Gucheng
34047,2017,1,17,14,157.0,177.0,41.0,65.0,1600.0,28.0,1.425,1018.0,-8.7,0.0,NE,1.7,Gucheng
34048,2017,1,17,15,153.0,171.0,39.0,65.0,1600.0,31.0,1.875,1018.0,-8.5,0.0,SW,2.0,Gucheng
34049,2017,1,17,16,157.0,178.0,32.0,75.0,1700.0,34.0,1.8,1018.0,-8.6,0.0,SE,2.1,Gucheng
34050,2017,1,17,17,156.0,175.0,26.0,74.0,1700.0,25.0,1.35,1018.25,-8.5,0.0,SW,1.3,Gucheng
34051,2017,1,17,18,164.0,195.0,32.0,90.0,1900.0,19.0,-0.1,1019.0,-8.1,0.0,SW,2.4,Gucheng
34052,2017,1,17,19,165.0,185.0,36.0,88.0,2000.0,15.0,-1.0,1019.33333333333,-8.0,0.0,SW,2.7,Gucheng
34053,2017,1,17,20,176.0,208.0,33.0,87.0,2000.0,9.0,-1.375,1020.0,-8.0,0.0,SW,1.6,Gucheng
34054,2017,1,17,21,167.0,192.0,36.0,107.0,2200.0,3.0,-2.54,1021.0,-7.8,0.0,SW,1.5,Gucheng
34055,2017,1,17,22,158.0,177.0,36.0,102.0,2500.0,10.0,-2.33333333333333,1022.0,-8.8,0.0,NW,3.0,Gucheng
34056,2017,1,17,23,160.0,185.0,33.0,99.0,2600.0,14.0,-1.94,1023.0,-8.6,0.0,SW,2.0,Gucheng
34057,2017,1,18,0,124.0,124.0,27.0,103.0,2300.0,3.0,-3.425,1023.0,-8.6,0.0,SE,0.8,Gucheng
34058,2017,1,18,1,80.0,77.0,28.0,85.0,1800.0,13.0,-4.7,1023.0,-9.8,0.0,SW,0.9,Gucheng
34059,2017,1,18,2,41.0,57.0,21.0,76.0,1500.0,17.0,-5.4,1024.0,-10.0,0.0,SE,1.8,Gucheng
34060,2017,1,18,3,34.0,44.0,25.0,61.0,1300.0,11.0,-5.9,1024.0,-8.9,0.0,NW,0.9,Gucheng
34061,2017,1,18,4,32.0,59.0,25.0,69.0,1300.0,17.0,-7.025,1024.0,-10.5,0.0,N,0.0,Gucheng
